zip	state	mean_income	median_income	population
63084	MO	45868	57802	17414
63087	MO	37141	48664	769
63088	MO	58471	69501	8269
63089	MO	59711	69135	5965
63090	MO	52041	63392	21524
63091	MO	43001	52198	1264
63101	MO	41618	54732	2620
63102	MO	40117	53269	2316
63103	MO	30592	38502	6900
63104	MO	35656	55487	18656
63105	MO	79072	130576	17667
63106	MO	16563	25620	11883
63107	MO	23835	33189	11912
63108	MO	32420	51005	21568
63109	MO	49323	61092	26946
63110	MO	38863	51506	17107
63111	MO	30602	38294	20313
63112	MO	30825	48175	20368
63113	MO	20945	29380	13167
63114	MO	41273	48600	36201
63115	MO	26023	34379	20775
63116	MO	38792	47509	43540
63117	MO	63023	89027	9163
63118	MO	30290	42119	26704
63119	MO	70106	87770	33969
63120	MO	27100	35880	10296
63121	MO	33289	44218	26602
63122	MO	83321	117208	38495
63123	MO	51513	59469	49308
63124	MO	131206	202080	10417
63125	MO	44531	52182	32201
63126	MO	63463	77583	15112
63127	MO	84909	125676	4939
63128	MO	63626	89142	29356
63129	MO	73782	88108	52718
63130	MO	53415	74441	30084
63131	MO	128552	191242	16769
63132	MO	66176	88278	13988
63133	MO	30494	38908	8161
63134	MO	33340	39246	13638
63135	MO	39020	51807	21334
63136	MO	33226	40710	48560
63137	MO	37187	43714	20654
63138	MO	35129	45732	20175
63139	MO	48906	55703	22789
63140	MO	28886	33828	294
63141	MO	106212	154655	20593
63143	MO	37754	46604	9678
63144	MO	66050	86137	8825
63146	MO	59846	74544	29262
63147	MO	35013	43054	11373
63301	MO	55138	63682	48514
63303	MO	67934	79332	45834
63304	MO	85643	97193	40335
63330	MO	45966	54908	125
63332	MO	84943	96809	1292
63333	MO	37407	45163	783
63334	MO	46450	53218	8569
63336	MO	46307	55915	1146
63339	MO	46902	55063	1145
63341	MO	83099	94970	3530
63343	MO	38273	48150	4546
63344	MO	46386	56558	1663
63345	MO	47501	58839	393
63347	MO	51828	58376	3078
63348	MO	68624	75834	6059
63349	MO	58006	67905	1934
63350	MO	37368	45659	562
63351	MO	43324	52196	1768
63352	MO	47560	58933	1078
63353	MO	36841	49496	4593
63357	MO	59427	69956	5534
63359	MO	42152	49698	1296
63361	MO	41233	52654	4525
63362	MO	60470	66791	6350
63363	MO	42488	50888	1719
63366	MO	68014	75247	46175
63367	MO	76989	93262	19433
63368	MO	84496	95153	43360
63369	MO	52260	59357	2258
63370	MO	52488	66914	33
63373	MO	52730	55681	603
63376	MO	74485	82213	70828
63377	MO	52055	66368	2462
63379	MO	52738	61281	23348
63381	MO	48638	60504	532
63382	MO	34811	39711	4897
63383	MO	48795	61181	15770
63384	MO	37714	44676	1955
63385	MO	73067	83483	35750
63386	MO	52730	55681	538
63387	MO	52488	66914	73
63388	MO	42377	54955	710
63389	MO	52100	58561	6336
63390	MO	50269	64573	9760
63401	MO	38853	50708	22067
63430	MO	36884	43996	639
63431	MO	40569	51225	334
63432	MO	46414	52349	513
63433	MO	49483	65297	68
63434	MO	44635	47802	687
63435	MO	41682	54081	4219
63436	MO	47839	55947	1155
63437	MO	32750	40482	1503
63438	MO	45425	52396	466
63439	MO	45866	50491	127
63440	MO	44696	51274	1407
63441	MO	48936	63228	1121
63443	MO	36412	43754	440
63445	MO	37060	46904	3911
63446	MO	33829	40370	691
63447	MO	37036	46096	1133
63448	MO	42345	47393	1520
63450	MO	34030	41090	132
63451	MO	32626	40312	244
63452	MO	37524	46404	1167
63453	MO	43544	48940	519
63454	MO	48568	55797	946
63456	MO	41973	48757	4271
63457	MO	39689	47774	337
63458	MO	33798	40218	197
63459	MO	47931	58287	4153
63460	MO	33798	40218	328
63461	MO	45029	53130	5876
63462	MO	39564	46804	1458
63463	MO	49375	58152	652
63464	MO	33798	40218	21
63465	MO	42580	48120	407
63467	MO	44211	55624	75
63468	MO	33324	39336	2644
63469	MO	43363	46837	1194
63471	MO	58092	64527	639
63472	MO	36410	43653	587
63473	MO	37985	46199	262
63474	MO	43938	49182	479
63501	MO	28390	39037	21532
63530	MO	32083	38986	868
63531	MO	34959	47580	532
63532	MO	40773	51521	1322
63533	MO	39906	51615	805
63534	MO	35918	44886	804
63535	MO	33373	44139	114
63536	MO	33680	38630	851
63537	MO	30414	44127	1916
63538	MO	34267	42630	283
63539	MO	34267	42630	206
63540	MO	40027	51684	150
63541	MO	33258	43341	409
63543	MO	46635	52632	352
63544	MO	32997	41929	818
63545	MO	26420	33487	1111
63546	MO	37038	47816	1715
63547	MO	30607	44432	459
63548	MO	30766	35654	1287
63549	MO	33250	40828	2742
63551	MO	34193	49837	338
63552	MO	37493	47509	7926
63555	MO	39039	48688	3201
63556	MO	33260	41880	3779
63557	MO	42372	48317	291
63558	MO	36478	43882	742
63559	MO	40461	51122	1420
63560	MO	26934	34551	239
63561	MO	33083	42800	1206
63563	MO	42684	48811	575
63565	MO	34598	44383	3805
63566	MO	30183	36876	125
63567	MO	34193	49837	192
63601	MO	34960	45187	16656
63620	MO	30159	34412	1619
63621	MO	39191	44898	1228
63622	MO	38125	45397	1011
63623	MO	31300	44746	882
63624	MO	32210	39390	3757
63625	MO	30833	39895	457
63626	MO	38387	43242	1037
63627	MO	52622	61696	2937
63628	MO	42672	50329	16014
63629	MO	34350	41921	1314
63630	MO	36296	41501	4062
63631	MO	36766	45267	849
63633	MO	31581	39549	645
63636	MO	28877	33044	608
63637	MO	49616	59836	1329
63638	MO	33884	40027	2920
63640	MO	41722	52823	26335
63645	MO	34122	43111	11420
63648	MO	38596	48000	1628
63650	MO	32163	41689	4401
63653	MO	43525	51438	1206
63654	MO	30792	39186	706
63655	MO	37468	44420	1523
63656	MO	35111	45295	531
63660	MO	34826	46901	4276
63662	MO	45258	54948	1185
63663	MO	29279	39689	723
63664	MO	32860	44830	8920
63665	MO	34039	40036	241
63666	MO	30784	39391	93
63670	MO	47193	53867	11295
63673	MO	89635	107325	2115
63674	MO	36514	41360	132
63675	MO	28368	31967	144
63701	MO	45099	58643	36812
63703	MO	30580	45445	8182
63730	MO	33726	43135	3430
63732	MO	48604	53914	834
63735	MO	33412	43055	847
63736	MO	51458	57063	3310
63738	MO	32547	42422	76
63739	MO	47513	53392	464
63740	MO	40333	51697	5339
63742	MO	51722	57181	64
63743	MO	49410	56400	122
63744	MO	45875	51583	111
63745	MO	47890	62446	66
63746	MO	50645	60085	65
63747	MO	49410	56400	469
63748	MO	48210	52684	1015
63750	MO	32640	42084	43
63751	MO	30759	41878	1249
63755	MO	48407	58011	24006
63758	MO	40093	52574	170
63760	MO	30198	41347	614
63763	MO	29651	37295	223
63764	MO	34079	45010	5984
63766	MO	52022	59036	1288
63767	MO	40142	45172	655
63769	MO	50984	57883	1389
63770	MO	48671	54120	192
63771	MO	41636	47600	2862
63774	MO	40104	45116	76
63775	MO	45142	55511	16710
63780	MO	40482	49598	6740
63781	MO	45258	54948	1272
63782	MO	32640	42084	274
63783	MO	47917	51793	132
63784	MO	46284	54262	279
63785	MO	45379	51274	1000
63787	MO	32640	42084	719
63801	MO	35069	46984	23123
63820	MO	45179	53699	226
63821	MO	27029	37908	970
63822	MO	38135	53536	2867
63823	MO	31906	45344	1247
63824	MO	46284	54262	164
63825	MO	35786	44736	4409
63826	MO	44967	57094	84
63827	MO	38121	47067	829
63828	MO	33983	43892	345
63829	MO	27031	37879	1120
63830	MO	31178	40609	7102
63833	MO	31513	42909	242
63834	MO	26874	39855	7135
63837	MO	31335	41742	1653
63839	MO	32964	41312	485
63841	MO	40842	58448	13123
63845	MO	34199	41951	5814
63846	MO	35614	43184	1554
63847	MO	31335	41742	64
63848	MO	32077	42240	1592
63849	MO	43714	52951	186
63851	MO	20199	30841	4225
63852	MO	31294	41605	1488
63853	MO	44967	57094	244
63855	MO	42377	49136	1117
63857	MO	32086	42748	12956
63860	MO	33983	43892	131
63862	MO	32398	43484	1705
63863	MO	26280	36662	6359
63866	MO	30021	39261	488
63867	MO	37075	47926	1019
63868	MO	37543	48537	838
63869	MO	25517	45428	3783
63870	MO	30705	40970	1097
63873	MO	33971	44810	4947
63874	MO	32045	42262	350
63876	MO	27615	43847	2374
63877	MO	36838	46353	3931
63878	MO	32045	42262	138
63879	MO	33946	40953	773
63880	MO	31335	41742	117
63882	MO	31466	45071	431
63901	MO	35595	46435	34665
63932	MO	28399	44055	1254
63933	MO	26241	35460	3719
63934	MO	29902	40841	201
63935	MO	29363	37612	10158
63936	MO	35609	43750	754
63937	MO	31716	42093	2922
63939	MO	29273	37196	1430
63940	MO	30942	49055	1393
63941	MO	29200	35878	371
63942	MO	28602	35090	652
63943	MO	28332	39017	915
63944	MO	30312	39829	1844
63945	MO	37265	48250	1163
63951	MO	29651	37295	331
63952	MO	32531	37934	408
63953	MO	30626	37655	1635
63954	MO	34232	44026	1219
63955	MO	31050	37219	288
63956	MO	29911	40957	1133
63957	MO	31615	39266	5440
63960	MO	35184	43408	3326
63961	MO	28181	44047	1610
63962	MO	33750	53919	41
63964	MO	29744	38611	784
63965	MO	29107	36875	2697
63966	MO	30510	40778	2601
63967	MO	33711	43848	1906
64001	MO	43034	52266	656
64011	MO	58599	69262	3106
64012	MO	54704	62115	27260
64014	MO	66408	75574	24797
64015	MO	70317	81884	31215
64016	MO	66122	74846	4713
64017	MO	58023	69996	464
64018	MO	64052	70402	890
64019	MO	52453	61348	2368
64020	MO	49940	58577	3608
64021	MO	43007	52331	633
64022	MO	41241	51577	183
64024	MO	49062	56902	16230
64029	MO	69181	76107	16574
64030	MO	45949	51163	24422
64034	MO	78655	88564	7612
64035	MO	58518	64546	971
64036	MO	58594	64593	389
64037	MO	42472	52849	6150
64040	MO	47624	56857	6574
64048	MO	70354	79836	4140
64050	MO	35244	43671	22178
64052	MO	37888	45381	20911
64053	MO	27924	34162	5319
64054	MO	35098	42260	3731
64055	MO	50050	58273	33858
64056	MO	47259	55343	16576
64057	MO	65952	75461	14141
64058	MO	60490	65965	6659
64060	MO	76213	85847	13042
64061	MO	50931	60290	3387
64062	MO	58139	73993	6121
64063	MO	66227	71702	20374
64064	MO	87075	108690	16220
64065	MO	51906	67794	27
64066	MO	65595	76700	38
64067	MO	41966	55192	5789
64068	MO	63659	76343	36280
64070	MO	79628	91269	3309
64071	MO	45553	55165	828
64072	MO	64463	76030	239
64074	MO	51716	64771	638
64075	MO	57015	67222	11810
64076	MO	50956	60170	9512
64077	MO	58279	70352	1940
64078	MO	68860	75199	8902
64079	MO	72718	81751	12485
64080	MO	64811	73057	12866
64081	MO	76434	88835	23144
64082	MO	91708	96341	14402
64083	MO	73159	78880	20995
64084	MO	58727	75763	1556
64085	MO	42904	54878	8803
64086	MO	73892	86673	21917
64088	MO	68116	79397	1378
64089	MO	67217	79286	11470
64090	MO	64306	73168	116
64092	MO	82031	99662	44
64093	MO	41215	52054	27608
64096	MO	43693	50712	1171
64097	MO	51716	64771	1410
64098	MO	59744	74059	2892
64101	MO	43375	57853	339
64105	MO	35051	44773	3505
64106	MO	30416	40802	7701
64108	MO	35979	52408	7584
64109	MO	22017	36155	9931
64110	MO	41624	54794	15318
64111	MO	37275	51121	16318
64112	MO	55955	97303	8147
64113	MO	120319	147448	11328
64114	MO	51932	63531	23158
64116	MO	49699	60811	15318
64117	MO	43507	51283	14017
64118	MO	49620	58938	40191
64119	MO	60217	70542	27341
64120	MO	28417	33699	369
64123	MO	29917	36583	10387
64124	MO	26961	34190	12639
64125	MO	27604	33469	1953
64126	MO	24049	29340	6514
64127	MO	24594	34512	17332
64128	MO	22974	29477	11613
64129	MO	33735	42307	9486
64130	MO	26048	33593	20492
64131	MO	45346	56294	21465
64132	MO	27648	35633	13802
64133	MO	50660	57684	33780
64134	MO	39279	47303	21966
64136	MO	51935	67777	2153
64137	MO	50281	55611	10554
64138	MO	49723	56008	25294
64139	MO	56123	74217	1762
64145	MO	56896	76741	5389
64146	MO	47580	62852	1376
64147	MO	43252	59522	769
64149	MO	76028	80212	302
64150	MO	42366	50441	3048
64151	MO	65691	84457	24134
64152	MO	76992	97216	26024
64153	MO	4940	6236	324
64154	MO	63958	81454	9257
64155	MO	71073	75695	21901
64156	MO	86479	93786	5404
64157	MO	96146	106996	16122
64158	MO	81821	82953	5161
64161	MO	57758	60477	388
64163	MO	64052	70402	689
64164	MO	64052	70402	302
64165	MO	81331	93355	112
64166	MO	81331	93355	278
64167	MO	85936	96314	353
64192	MO	39375	38639	15
64401	MO	59871	66303	1417
64402	MO	33745	43823	2388
64420	MO	38220	42336	53
64421	MO	44545	53076	952
64422	MO	45425	54586	337
64423	MO	49303	55550	761
64424	MO	34112	42211	4585
64426	MO	37396	45602	356
64427	MO	52618	59581	606
64428	MO	40909	47759	898
64429	MO	44962	51857	13158
64430	MO	46954	56146	764
64431	MO	36830	43771	382
64432	MO	48350	54627	141
64433	MO	48350	54627	210
64434	MO	48350	54627	518
64436	MO	63527	73174	781
64437	MO	40341	48940	792
64438	MO	34234	44346	270
64439	MO	62248	69538	1642
64440	MO	41848	53296	737
64441	MO	36957	42748	178
64442	MO	39688	48188	882
64443	MO	60273	66665	1096
64444	MO	63826	70179	1340
64445	MO	36830	43771	312
64446	MO	41863	54276	1117
64448	MO	59755	66199	1104
64449	MO	44417	53079	451
64451	MO	40668	49035	446
64453	MO	36918	47221	217
64454	MO	53910	65547	2667
64455	MO	50359	56689	368
64456	MO	38301	42468	1459
64457	MO	48852	55167	329
64458	MO	46667	56064	145
64459	MO	54701	61459	472
64461	MO	38422	45271	897
64463	MO	37907	47929	1643
64465	MO	53579	62653	4251
64466	MO	40769	50396	541
64467	MO	46667	56064	186
64468	MO	36063	49188	16023
64469	MO	42409	49245	2339
64470	MO	39596	46672	1631
64471	MO	46024	55455	483
64473	MO	40816	49326	1457
64474	MO	47930	57345	820
64475	MO	39741	46016	468
64476	MO	48350	54627	379
64477	MO	56749	67363	3404
64479	MO	47719	54218	906
64480	MO	54701	61459	307
64481	MO	38103	46400	1088
64482	MO	43629	56421	2101
64483	MO	53656	60608	709
64484	MO	43811	55746	1229
64485	MO	47532	54687	8124
64486	MO	37927	42639	455
64487	MO	49724	56436	757
64489	MO	37626	47679	2198
64490	MO	48079	58189	2056
64491	MO	41670	54072	1875
64492	MO	57734	70302	1782
64493	MO	54484	63714	460
64494	MO	48268	56693	1018
64496	MO	43629	56421	154
64497	MO	41703	49392	598
64498	MO	41837	54272	375
64499	MO	38023	43075	119
64501	MO	32564	41033	12503
64503	MO	40704	47818	12921
64504	MO	41559	48622	10763
64505	MO	51764	60253	13161
64506	MO	51478	69125	24030
64507	MO	45073	51587	13738
64601	MO	38023	48324	12438
64620	MO	39796	50440	466
64622	MO	50206	59639	600
64623	MO	48500	60986	609
64624	MO	38240	50166	1662
64625	MO	35473	48124	644
64628	MO	37173	52054	6144
64630	MO	36405	44562	602
64631	MO	42615	48458	902
64632	MO	36323	45264	629
64633	MO	37251	60364	5216
64635	MO	46606	59019	515
64636	MO	41775	48957	299
64637	MO	39236	50870	667
64638	MO	51381	56425	521
64639	MO	48500	60986	240
64640	MO	39279	50771	3140
64641	MO	35330	45941	666
64642	MO	38332	46274	855
64643	MO	49450	59374	1072
64644	MO	41078	50130	3024
64645	MO	33372	44771	195
64646	MO	33340	46190	297
64647	MO	41926	49073	379
64648	MO	40282	50563	2129
64649	MO	41661	50774	864
64650	MO	42674	50601	727
64651	MO	42304	53751	570
64652	MO	35923	45892	441
64653	MO	39257	44488	687
64654	MO	38406	51331	52
64655	MO	34193	49837	264
64656	MO	51660	55557	240
64657	MO	38488	47996	323
64658	MO	37492	50979	3277
64659	MO	38185	43232	964
64660	MO	43239	47759	513
64661	MO	34545	40747	916
64664	MO	51660	55557	350
64667	MO	33185	45950	395
64668	MO	51622	60253	1416
64670	MO	41907	49138	1090
64671	MO	45941	54677	2062
64672	MO	34193	49837	251
64673	MO	33825	45808	2492
64674	MO	40033	45145	428
64676	MO	43333	47764	215
64679	MO	39376	47553	805
64681	MO	43333	47764	192
64682	MO	49212	60424	378
64683	MO	35433	42354	8144
64686	MO	51660	55557	271
64688	MO	45896	57510	548
64689	MO	39421	50680	683
64701	MO	53436	61898	14385
64720	MO	43199	50978	3843
64722	MO	44599	53702	525
64723	MO	44599	53702	665
64724	MO	6712	7910	311
64725	MO	51552	61216	2271
64726	MO	43720	48873	467
64728	MO	42221	52614	594
64730	MO	32882	43693	7109
64733	MO	48657	54203	1159
64734	MO	66303	75302	2004
64735	MO	35856	47584	13258
64738	MO	35893	43066	1149
64739	MO	49632	58632	997
64740	MO	28450	35341	1617
64741	MO	46662	58937	351
64742	MO	56814	66724	2193
64743	MO	57179	61784	292
64744	MO	31929	38156	7836
64745	MO	44599	53702	117
64746	MO	61742	71713	1428
64747	MO	55007	61266	3910
64748	MO	39658	46830	1493
64750	MO	31186	37143	423
64752	MO	43151	51169	735
64755	MO	46499	54106	2596
64756	MO	34692	39414	742
64759	MO	39600	47189	8244
64761	MO	49506	55450	1493
64762	MO	40568	50484	1604
64763	MO	6672	8869	323
64765	MO	39196	44250	44
64767	MO	37597	46094	821
64769	MO	40568	50484	611
64770	MO	33240	40938	1020
64771	MO	41851	52086	610
64772	MO	33505	44145	13596
64776	MO	29083	37128	3395
64778	MO	39259	44375	702
64779	MO	41524	49085	2693
64780	MO	37955	44610	611
64781	MO	37235	43071	106
64783	MO	32170	38107	775
64784	MO	39853	49138	1500
64788	MO	42314	47967	1415
64790	MO	31726	37622	861
64801	MO	36725	46517	31316
64804	MO	43121	55235	37521
64830	MO	47239	54862	639
64831	MO	37232	45396	5879
64832	MO	45523	53736	731
64833	MO	50727	56782	125
64834	MO	47641	67517	9556
64835	MO	44330	56644	1899
64836	MO	35375	46705	23940
64840	MO	40117	52916	2813
64841	MO	36761	48783	384
64842	MO	33890	42026	829
64843	MO	33832	43118	3259
64844	MO	38302	43310	4680
64847	MO	38971	46147	437
64848	MO	44682	52632	744
64849	MO	47239	54862	186
64850	MO	39324	48145	24063
64854	MO	34252	42569	4170
64855	MO	45698	55533	2795
64856	MO	39258	49824	4251
64857	MO	47239	54862	424
64858	MO	46531	54859	166
64859	MO	46188	55730	1358
64861	MO	39591	51893	1179
64862	MO	42368	54515	3337
64863	MO	33730	42015	1828
64865	MO	42337	52533	5997
64866	MO	34058	41659	1484
64867	MO	37312	47903	1440
64870	MO	36653	46307	14325
64873	MO	40030	51796	1072
64874	MO	35776	47420	760
65001	MO	58051	63749	414
65010	MO	64167	70818	5704
65011	MO	46483	53763	2374
65013	MO	32824	40208	3515
65014	MO	40438	49436	2252
65016	MO	49468	56747	1376
65017	MO	34525	43796	1549
65018	MO	44522	51889	7714
65020	MO	40822	51975	14286
65023	MO	56010	63919	1730
65024	MO	48661	55981	1086
65025	MO	50952	58494	786
65026	MO	36381	43351	11551
65032	MO	47850	54204	1792
65034	MO	47829	54227	679
65035	MO	45391	56129	1826
65037	MO	34469	42617	4938
65039	MO	63487	70209	2328
65040	MO	54964	60364	1208
65041	MO	44027	55026	5725
65043	MO	55539	64942	9452
65046	MO	58032	60666	1194
65047	MO	37687	47328	1351
65048	MO	59317	65750	154
65049	MO	50156	66441	6618
65050	MO	53955	60211	755
65051	MO	42929	50427	4874
65052	MO	55079	66387	3446
65053	MO	56560	64143	1425
65054	MO	51215	58234	835
65058	MO	47035	54079	1017
65059	MO	53971	63864	867
65061	MO	41382	50262	746
65062	MO	42601	52691	49
65063	MO	54088	63944	3412
65064	MO	40130	47531	578
65065	MO	49336	70868	6414
65066	MO	39806	46683	6703
65067	MO	42377	54955	379
65068	MO	43281	54489	827
65069	MO	41799	50378	645
65072	MO	37415	44243	1847
65074	MO	55654	62045	3061
65075	MO	36770	44605	784
65076	MO	69625	78038	829
65077	MO	42377	54955	561
65078	MO	36212	47034	3743
65079	MO	41794	51348	4729
65080	MO	58229	66974	1015
65081	MO	42550	47465	3928
65082	MO	34874	43897	1127
65083	MO	34759	43853	375
65084	MO	37474	45232	6797
65085	MO	63929	68936	1240
65101	MO	54903	63259	30587
65109	MO	58129	69291	38090
65201	MO	32291	43458	39417
65202	MO	47225	55259	46547
65203	MO	60209	79279	53307
65215	MO	19917	28170	203
65230	MO	45451	70751	703
65231	MO	46049	51074	3334
65232	MO	47994	59581	249
65233	MO	41269	48430	11703
65236	MO	36389	47384	1404
65237	MO	44004	53412	907
65239	MO	42035	49536	1309
65240	MO	46659	54676	7590
65243	MO	50473	57323	2806
65244	MO	41625	48122	412
65246	MO	36389	47384	101
65247	MO	40411	51008	616
65248	MO	40601	48735	4619
65250	MO	43947	49396	617
65251	MO	46589	57374	22437
65254	MO	45357	69077	1810
65255	MO	48188	59081	3731
65256	MO	57880	65852	1787
65257	MO	45873	54594	1564
65258	MO	42795	47219	500
65259	MO	41308	47775	2858
65260	MO	41980	49589	574
65261	MO	37728	47457	1094
65262	MO	45652	51836	955
65263	MO	43172	47173	1948
65264	MO	47695	58254	720
65265	MO	39263	49088	15409
65270	MO	35970	44953	17681
65274	MO	43947	49396	1710
65275	MO	36843	48417	2535
65276	MO	44391	52836	1609
65278	MO	45988	50207	123
65279	MO	60718	73366	1766
